Fecha;Hora del llamado;Hora de primera respuesta;Tipo de emergencias;Dirección;1cia;2cia;3cia;4cia;Situación;Hora de término de la emergencia;Tiempo respuesta;Tiempo en controlar emergencia;LATITUDE;LONGITUDE;Detalle unidades
2021-04-01 00:00:00;21:50:00;22:00:00;10.6.1;Los ulmos, block  N. 13 San Antonio, Chile;0;0;1;0;Fuga De GLP al interior de departamento;22:45:00;10;45;-33,6206271;-71,6013465;
2021-04-02 00:00:00;02:37:00;02:45:00;10.2.1;Manuel bulnes, frente a cancha de futbol San Antonio, Chile;0;1;0;0;Quema de pastizal;03:02:00;8;17;-33,5685048;-71,6087257;
2021-04-04 00:00:00;09:10:00;09:14:00;10.2.1;Amapolas, cerro alegre San Antonio, Chile;0;1;0;0;Quema de basura en contenedor;10:12:00;4;58;-33,5788177;-71,6183481;
2021-04-04 00:00:00;20:14:00;20:21:00;10.5;Recinto estacionamiento interior STI San Antonio, Chile;0;0;1;0;Derrame de combustible de vehiculo menor;21:34:00;7;73;-33,588476;-71,6144817;
2021-04-05 00:00:00;20:26:00;20:31:00;10.0;Mall Arauco San Antonio San Antonio, Chile;1;1;1;1;Desprendimiento de humo entre segundo y tercer piso;22:11:00;5;100;-33,5816116;-71,6138306;
2021-04-06 00:00:00;09:14:00;09:19:00;10.4.1;Bruselas con Oscar Bonilla San Antonio, Chile;1;1;0;0;Colision de dos vehiculos menores;09:56:00;5;37;-33,5711792;-71,6065428;
2021-04-08 00:00:00;08:48:00;08:51:00;10.4.1;Muelle Panul San Antonio, Chile;1;1;0;0;Choque de vehiculo menor contra poste alumbrado publico;09:19:00;3;28;-33,5810681;-71,6195958;
2021-04-10 00:00:00;00:12:00;00:15:00;10.0;Baquedano con Avenida Chile San Antonio, Chile;0;0;1;1;Humo en entretecho, chimenea encendida, falsa alarma;00:23:00;3;8;-33,6175965;-71,6080999;
2021-04-10 00:00:00;07:34:00;07:41:00;10.0;Manuel Bulnes, cerro el Carmen San Antonio, Chile;1;1;0;0;Mediagua quemada totalmente;08:03:00;7;22;-33,5685048;-71,6087257;
2021-04-10 00:00:00;10:44:00;10:55:00;10.4.3;Nuevo acceso al puerto San Antonio, Chile;1;0;1;0;Colision de dos vehiculos mayores;11:13:00;11;18;-33,6029816;-71,6038789;
2021-04-10 00:00:00;14:02:00;14:11:00;10.2.1;Nueva bruselas, Bellavista San Antonio, Chile;0;1;0;0;Quema de pastizal, 300 metros cuadrados aprox.;14:51:00;9;40;-33,5634163;-71,6060882;
2021-04-11 00:00:00;00:40:00;00:44:00;10.7;Alonso de Ercilla N. 181 Llolleo San Antonio, Chile;0;0;1;0;Fuego en cable de baja tension;00:50:00;4;6;-33,614333;-71,6177196;
2021-04-12 00:00:00;14:27:00;14:32:00;10.4.2;Aromos con las perdices San Antonio, Chile;1;0;1;0;Colision de dos vehiculos menores;14:44:00;5;12;-33,6162391;-71,5989216;
2021-04-12 00:00:00;20:45:00;20:51:00;10.4.1;San Antonio de las bodegas, altura feria mayorista San Antonio, Chile;1;1;0;0;Colision de vehiculo menor y motocicleta;21:14:00;6;23;-33,5717114;-71,6040106;
2021-04-13 00:00:00;01:36:00;01:45:00;10.0;Marcos Hinojosa N. 515, cerro alegre San Antonio, Chile;0;1;0;0;Fuego compartimental en living de casa habitacion;02:22:00;9;37;-33,5768788;-71,61699;
2021-04-14 00:00:00;00:37:00;00:43:00;10.1;Jose Miguel Carrera, cristo rey San Antonio, Chile;0;0;1;0;Principio de incendio de vehiculo menor;01:12:00;6;29;-33,6095446;-71,6052028;
2021-04-14 00:00:00;17:49:00;17:52:00;10.4.1;Pudeto con Antofagasta San Antonio, Chile;1;0;1;0;Apoyo a SAMU;18:03:00;3;11;-33,5968431;-71,609411;
2021-04-14 00:00:00;19:15:00;19:20:00;10.2.1;Manuel Montt con Maule San Antonio, Chile;1;0;0;0;Quema de pastizal y basura en quebrada;19:42:00;5;22;-33,5990385;-71,60201;
2021-04-15 00:00:00;18:12:00;18:17:00;10.0;Ginebra con Carlos Laureles, altura sede San Antonio, Chile;0;0;1;1;Quema de ruca y basura en sitio eriazo;18:43:00;5;26;-33,5744123;-71,6053269;
2021-04-16 00:00:00;15:17:00;15:22:00;10.4.1;ginebra con Olegario Henriquez San Antonio, Chile;1;0;1;0;Colision de dos vehiculos menores;15:40:00;5;18;-33,6104657;-71,6012861;
2021-04-18 00:00:00;01:20:00;01:40:00;10.2.1;Nelson Romuat, placilla San Antonio, Chile;0;1;0;0;Quema de pastizal, 45 metros cuadrados aprox.;03:31:00;20;111;-33,5812013;-71,6012947;
2021-04-18 00:00:00;02:50:00;03:23:00;10.4.1;granja las flores N. 36, Leyda San Antonio, Chile;1;0;0;1;Volcamiento de grua horquilla;03:57:00;33;34;-33,647508;-71,4783357;
2021-04-18 00:00:00;03:02:00;03:07:00;10.4.1;Aromos con Cardenal Jose Maria Caro, Llolleo San Antonio, Chile;1;0;1;0;Desbarrancamiento de vehiculo menor;03:30:00;5;23;-33,6086576;-71,6066755;
2021-04-18 00:00:00;23:22:00;23:29:00;10.2.1;Camino a vertedero de Bellavista San Antonio, Chile;0;1;0;0;Pequeña extension de quema de basura;23:45:00;7;16;-34;-72;
2021-04-19 00:00:00;17:47:00;17:50:00;10.0;Antonio Nuñez de Fonseca, puerto panul San Antonio, Chile;1;1;0;0;Inflamacion en un silo, principio de incendio por trabajo de soldadura en grua;19:18:00;3;88;-33,5810681;-71,6195958;
2021-04-20 00:00:00;09:35:00;09:42:00;10.4.3;Rotonda Curico San Antonio, Chile;1;0;1;0;Volcamiento de camion;09:52:00;7;10;-33,6013032;-71,6095951;
2021-04-20 00:00:00;09:54:00;09:56:00;10.4.1;Avenida Barros luco con el molo San Antonio, Chile;1;1;0;0;Colision de vehiculo menor y motocicleta;10:05:00;2;9;-33,5958659;-71,6130935;
2021-04-20 00:00:00;12:15:00;12:27:00;10.2.1;Antiguo camino a Cartagena San Antonio, Chile;0;1;0;0;Quema de material combustible, pastizal y matorrales, 1.000 metros cuadrados aprox;12:45:00;12;18;-33,5617914;-71,5996719;
2021-04-20 00:00:00;12:58:00;13:05:00;10.0;Calle central, viuda 6, Llolleo San Antonio, Chile;0;0;1;1;Principio de incendio en cocina de casa habitacion;13:26:00;7;21;-33,6157434;-71,6136113;
2021-04-20 00:00:00;20:00:00;20:07:00;10.4.2;Luis Gonzalez con Manuel Montt San Antonio, Chile;1;1;0;0;Colision de vehiculo particular con taxi colectivo;20:14:00;7;7;-33,5949923;-71,6032946;
2021-04-20 00:00:00;20:36:00;20:46:00;10.7;Los castaños parcela N. 1 el tranque San Antonio, Chile;0;0;0;1;Cable de alta tension genera chispas;21:36:00;10;50;-33,3592349;-70,5304275;
2021-04-21 00:00:00;01:53:00;01:58:00;10.2.1;Jose Miguel Carrera con Santos Faundes San Antonio, Chile;0;0;1;0;Quema de basura, 1 metro cuadrado aprox;02:03:00;5;5;-33,6091399;-71,6034808;
2021-04-21 00:00:00;14:10:00;14:21:00;10.6.2;Roberto Parra, block 1060, con Manuel Montt San Antonio, Chile;1;0;1;0;Liberacion de GLP por rotura de cañeria;15:28:00;11;67;-33,5922807;-71,6055123;
2021-04-21 00:00:00;15:10:00;15:16:00;10.6.1;Olegario Henriquez 391 San Antonio, Chile;0;0;1;0;Liberacion de GLP desde cilindro de gas;15:29:00;6;13;-33,611086;-71,6013916;
2021-04-21 00:00:00;18:41:00;18:51:00;10.1;Nuevo acceso al puerto San Antonio, Chile;0;0;1;0;Recalentamiento de motor de vehiculo;19:00:00;10;9;-33,6029816;-71,6038789;
2021-04-21 00:00:00;21:48:00;21:55:00;10.4.1;Nueva bruselas, Bellavista San Antonio, Chile;1;1;0;0;Choque de vehiculo menor contra poste alumbrado publico;22:00:00;7;5;-33,5634163;-71,6060882;
2021-04-22 00:00:00;20:27:00;20:38:00;10.7;Manuel bulnes N: 2097, bellavista San Antonio, Chile;0;1;0;0;Desperfecto en cable de baja tension;20:55:00;11;17;-33,5627364;-71,6068735;
2021-04-24 00:00:00;09:31:00;09:48:00;10.4.3;Autopista del sol, kilometro 95 San Antonio, Chile;1;0;1;0;Desbarrancamiento de vehiculo mayor;10:02:00;17;14;-34;-72;
2021-04-25 00:00:00;10:59:00;11:11:00;10.2.1;cruce de Cuncumen San Antonio, Chile;0;0;0;1;Quema de pastizal, 10 metros cuadrados aprox;11:27:00;12;16;-33,7353555;-71,421944;
2021-04-25 00:00:00;16:39:00;16:44:00;10.5;poblacion Videla, Jose Velasquez N. 836 San Antonio, Chile;0;0;1;0;Rotura de termometro;17:09:00;5;25;-33,5922807;-71,6055123;
2021-04-27 00:00:00;18:23:00;18:25:00;10.0;Barros Luco con Alan Macowan San Antonio, Chile;0;1;0;0;Fuego en techo de recinto abandonado;18:53:00;2;28;-33,58855;-71,6128367;
2021-04-28 00:00:00;16:31:00;16:33:00;10.0;pasaje cocalan las dunas San Antonio, Chile;1;0;1;1;Incendio de casa habitacion;16:44:00;2;11;-33,602913;-71,609802;
2021-04-29 00:00:00;07:25:00;07:35:00;10.5;Ruta G-204, subida San Juan San Antonio, Chile;0;0;1;0;Volcamiento de camion con derrame de combustible;08:01:00;10;26;-33,5922807;-71,6055123;
2021-04-29 00:00:00;22:31:00;22:39:00;10.4.1;Ruta 78, kilometro 102 San Antonio, Chile;1;1;0;0;Volcamiento de vehiculo menor;23:46:00;8;67;-33,6691757;-71,1312406;
2021-04-30 00:00:00;13:15:00;13:21:00;10.0;Ruben Dario N. 956 San Antonio, Chile;0;1;0;0;Fuego compartimental en vivienda de material ligero;13:53:00;6;32;-33,5901199;-71,606507;
2021-08-01 00:00:00;05:36:00;05:39:00;10.1;Inmaculada Concepcion s/n San Antonio, Chile;0;0;1;0;Vehiculo incendiado en su totalidad;06:30:00;3;51;-33,612362;-71,6098088;B-3
2021-08-01 00:00:00;19:05:00;19:24:00;10.0;Bellavista, Holanda, toma puesta al sol San Antonio, Chile;1;1;1;0;Principio de incendio en casa habitacion, cotrolado por moradores;19:44:00;19;20;29,6614744;-98,4274983;RX-1/B-2/B-3/B-4
2021-08-02 00:00:00;10:30:00;10:33:00;10.0;Sanfuentes con Angamos San Antonio, Chile;1;1;1;0;Fuego en bodega;11:09:00;3;36;-33,588158;-71,6134391;B-1/B-3/Q-2
2021-08-02 00:00:00;13:45:00;14:00:00;10.4.3;Ruta nuevo acceso San Antonio, Chile;1;0;1;0;Camion cae a sistema de aguas lluvias;14:11:00;15;11;-33,6058887;-71,6148552;R-1/RX-1/H3
2021-08-02 00:00:00;23:33:00;23:52:00;10.2.1;Ginebra con los laureles San Antonio, Chile;0;0;0;1;Quema de pequeña extension, pastizal y basura;00:39:00;19;47;-33,6104657;-71,6012861;B-4
2021-08-03 00:00:00;09:16:00;09:19:00;10.2.1;Alan Macowan s/n San Antonio, Chile;1;0;0;0;Fuego en contenedor, quema pasto y basura;09:39:00;3;20;-33,5885068;-71,6135751;B-1
2021-08-03 00:00:00;22:06:00;22:15:00;10.4.1;Ruta nuevo acceso San Antonio, Chile;1;0;1;0;Colision de dos vehiculos menores;22:24:00;9;9;-33,6058887;-71,6148552;R-1/H-3
2021-08-04 00:00:00;15:52:00;16:02:00;10.4.1;Autopista del sol San Antonio, Chile;1;1;0;0;Volcamiento de vehiculo menor, 4 lesionados;16:40:00;10;38;-33,6691757;-71,1312406;R-1/B-2
2021-08-05 00:00:00;16:56:00;17:04:00;10.3.1;Ruta G-904, kilometro 7,5 San Antonio, Chile;0;1;0;1;Perro atrapado bajo estructura;18:08:00;8;64;-33,6341844;-71,590216;B-4/R-2
2021-08-05 00:00:00;22:50:00;22:57:00;10.0;Oscar Castro, Bellavista San Antonio, Chile;1;1;0;0;Inflamacion de cocina, controlado por moradores;23:26:00;7;29;-33,5634163;-71,6060882;B-1/B-2
2021-08-07 00:00:00;11:45:00;12:02:00;10.4.2;Autopista del sol San Antonio, Chile;1;0;1;0;Choque de vehiculo colectivo contra barrera new yersey;12:23:00;17;21;-33,6691757;-71,1312406;R-1/B-3
2021-08-07 00:00:00;13:41:00;13:51:00;10.5;Ruta nuevo acceso San Antonio, Chile;0;0;1;0;Derrame de combustible aceite hidraulico, 200 metros lineales aprox;14:26:00;10;35;-33,6058887;-71,6148552;H-3
2021-08-08 00:00:00;02:29:00;02:36:00;10.4.3;Rotonda STI, poblacion Juan Aspee San Antonio, Chile;1;0;1;0;Volcamiento de camion, sin lesionados;02:54:00;7;18;-33,5922807;-71,6055123;R-1/RX-1/H3
2021-08-09 00:00:00;10:43:00;10:53:00;10.6.1;Avenida San Juan N. 6788 San Antonio, Chile;0;0;1;0;Explosion de estufa producto de quema de cañeria de cilindro de gas de 11 kilos;11:09:00;10;16;-33,6360748;-71,5838969;H-3
2021-08-09 00:00:00;15:43:00;16:13:00;10.2.1;Paso Sepultura San Antonio, Chile;0;0;0;1;Quema de pequeña extension, pastizal y basura;16:33:00;30;20;-33,6013047;-71,4817397;B-4
2021-08-10 00:00:00;10:25:00;10:40:00;10.6.1;Bellavista, Holanda San Antonio, Chile;0;0;1;0;Fuga de GLP desde bombona;11:20:00;15;40;-33,5634163;-71,6060882;H-3
2021-08-11 00:00:00;12:22:00;12:36:00;10.6.2;Litoral N. 851, Bellavista San Antonio, Chile;1;0;1;0;Inflamacion de estufa;12:53:00;14;17;29,4241219;-98,4936282;RX-1/H-3
2021-08-11 00:00:00;20:24:00;20:31:00;10.3.1;Portales con Iquique, Placilla San Antonio, Chile;0;1;0;0;Rescate de caballo;21:13:00;7;42;-33,5946335;-71,6139161;Q-2
2021-08-11 00:00:00;21:30:00;21:40:00;10.6.1;Chorrillo con Ortuzar, Placilla San Antonio, Chile;0;1;1;0;Fuga en cilindro de gas de 11 kilos;22:29:00;10;49;-33,5812013;-71,6012947;H-3/Q-2
2021-08-12 00:00:00;21:56:00;22:04:00;10.6.1;Paseo Bellamar San Antonio, Chile;0;0;1;0;Problema en cilindro de gas de 15 kilos por rotura de valvula;22:45:00;8;41;-33,582456;-71,6137445;H-3
2021-08-13 00:00:00;18:44:00;19:04:00;10.4.1;Leyda, cordon sanitario San Antonio, Chile;1;0;1;0;Colision de dos vehiculos menores;19:28:00;20;24;-33,6107724;-71,4572075;R-1/B-4/K-1
2021-08-14 00:00:00;07:25:00;07:33:00;10.0;Arrayan N. 251 San Antonio, Chile;0;0;1;1;Fuego estructural, fase libre combustion;09:04:00;8;91;-33,6156952;-71,6201853;B-3/B-4
2021-08-14 00:00:00;21:23:00;21:31:00;10.2.1;Aromos con Avenida Chile San Antonio, Chile;1;0;0;0;Quema de pequeña extension, pastizal y basura;21:47:00;8;16;-33,6093926;-71,6084758;RX-1
2021-08-14 00:00:00;23:33:00;23:38:00;10.1;Pedro Aguirre Cerda, poblacion Juan Aspee San Antonio, Chile;1;0;0;0;Incendio de vehiculo menor, 80% quemado;00:00:00;5;22;-33,5922807;-71,6055123;RX-1
2021-08-15 00:00:00;08:22:00;08:28:00;10.4.2;Avenida Barros Luco, altura supermercado tottus San Antonio, Chile;1;1;0;0;Colision de dos vehiculos menores;08:32:00;6;4;-33,5911073;-71,6133929;R-1/B-2
2021-08-17 00:00:00;18:44:00;18:55:00;10.4.3;Avenida Chile con los maquis San Antonio, Chile;1;0;1;0;Colision de dos vehiculos menores con camion, personas atrapadas;20:03:00;11;68;-33,6221629;-71,6064271;R-1/RX-1/H-3/Q-2/B-4
2021-08-21 00:00:00;08:30:00;08:40:00;10.0;Antonio Nuñez de fonseca con variante Bulnes, toma punta de la ballena San Antonio, Chile;1;1;0;1;Mediagua completamente consumida por el fuego;08:47:00;10;7;-33,5780202;-71,6258813;RX-1/B-2/B-4
2021-08-21 00:00:00;09:47:00;09:55:00;10.4.1;Cruce Cartagena S/N San Antonio, Chile;1;1;0;0;Colision de dos vehiculos menores;10:12:00;8;17;-33,4974365;-71,6230042;R-1/B-2
2021-08-21 00:00:00;16:58:00;17:12:00;10.4.1;Autopista del sol, altura de Malvilla San Antonio, Chile;1;0;0;1;Volcamiento de vehiculo menor, ocupantes se dan a la fuga;17:29:00;14;17;-33,6977254;-71,0330285;R-1/B-4
2021-08-25 00:00:00;09:58:00;10:06:00;10.3.1;Puente Huallipen San Antonio, Chile;0;1;0;0;Apoyo a SAMU, persona con sobrepeso;10:46:00;8;40;-33,5823139;-71,6101738;R-2
2021-08-25 00:00:00;20:37:00;20:44:00;10.2.1;rotonda curico San Antonio, Chile;1;0;0;0;Quema de pequeña extension, pastizal y basura;21:34:00;7;50;-33,6013032;-71,6095951;RX-1
2021-08-25 00:00:00;23:40:00;23:52:00;10.6.1;Piroscafos N. 1086 San Antonio, Chile;0;0;1;0;Posible emanacion de gas, se monitorea, parametros normales;00:09:00;12;17;-33,5923068;-71,5979003;H-3
2021-08-26 00:00:00;12:06:00;12:13:00;10.4.1;Cruce Cartagena S/N San Antonio, Chile;1;0;1;0;Colision de vehiculo mayor con uno menor;12:34:00;7;21;-33,4974365;-71,6230042;R-1/RX-1/H-3
2021-08-27 00:00:00;23:48:00;23:56:00;10.4.1;Cruce Cartagena S/N San Antonio, Chile;1;1;0;0;Colision de alta energia, dos vehiculos menores;00:50:00;8;54;-33,4974365;-71,6230042;R-1/B-2
2021-08-28 00:00:00;12:26:00;12:34:00;10.2.1;Antonio Nuñez de Fonseca s/n San Antonio, Chile;1;1;0;0;Quema de pequeña extension, pastizal y basura;13:48:00;8;74;-33,5787069;-71,6255822;RX-1/B-2
2021-08-29 00:00:00;14:12:00;14:18:00;10.1;Puente Arevalo San Antonio, Chile;0;1;0;0;Incendio en motor de vehiculo, controlado;14:36:00;6;18;-33,5749308;-71,6012097;B-2
2021-08-29 00:00:00;20:17:00;20:23:00;10.0;Genova N. 876 San Antonio, Chile;0;1;0;0;Inflamacion ducto de chimenea;20:48:00;6;25;32,7182923;-117,2345646;B-2
2021-08-31 00:00:00;15:24:00;15:34:00;10.0;Rosedal con los boldos N. 20 San Antonio, Chile;1;0;1;1;Principio de incendio en pequeña habitacion;16:16:00;10;42;-33,6360748;-71,5838969;B-1/B-3/B-4
2021-08-31 00:00:00;18:16:00;18:40:00;10.4.3;Autopista del sol, kilometro 85 San Antonio, Chile;1;0;1;1;Colision por alcance de vehiculos mayores;19:25:00;24;45;-33,6691757;-71,1312406;R-1/RX-1/H-3/B-4
2021-08-31 00:00:00;22:06:00;22:19:00;10.8;Final de calle Florencia, alto mirador San Antonio, Chile;1;0;0;0;Quema de pequeña extension, pastizal y basura;22:39:00;13;20;-33,5917857;-71,5984093;B-1
2021-08-31 00:00:00;23:03:00;23:11:00;10.1;autopista del sol, kilometro 91500 San Antonio, Chile;1;0;1;1;Vehiculo incendiado;23:40:00;8;29;-34;-72;B-1/B-3/B-4/Z-0
2021-12-02 00:00:00;08:40:00;08:51:00;10.6.1;Las riendas N. 1251 villa el trigal San Antonio, Chile;0;0;1;0;Fuga de GLP desde cilindro de 15 kilos, valvula mal instalada;09:09:00;11;18;-33,5882429;-71,5932918;H-3
2021-12-02 00:00:00;10:40:00;10:49:00;10.2.1;Ginebra con Flor Mora Maldonado San Antonio, Chile;0;0;1;0;Quema de pastizal y basura, 100 metros cuadrados aprox;11:11:00;9;22;-33,611604;-71,6021499;B-3
2021-12-03 00:00:00;09:45:00;09:57:00;10.2.1;Los lingues con las palmas San Antonio, Chile;0;0;1;0;Incendio de pastizal, 10 metros cuadrados aprox.;10:18:00;12;21;-33,6194842;-71,6016847;B-3
2021-12-03 00:00:00;11:43:00;11:51:00;10.4.3;Autopista del sol, cruce de Malvilla San Antonio, Chile;1;1;1;0;Desbarrancamiento de vahiculo mayor, atropello a ciclista;12:03:00;8;12;-33,559288;-71,5690725;R-1/B-2/H-3
2021-12-03 00:00:00;18:30:00;18:36:00;10.2.1;Antonio Nuñez de Fonseca, pelancura San Antonio, Chile;0;1;0;0;Incendio de pastizal, dificil acceso;19:26:00;6;50;-33,567298;-71,6225929;B-2
2021-12-04 00:00:00;06:12:00;06:19:00;10.4.1;Barros Luco con 3 norte San Antonio, Chile;0;0;1;0;Choque de vehiculo menor contra poste;06:32:00;7;13;-33,5926798;-71,6130867;H-3
2021-12-04 00:00:00;12:53:00;13:14:00;10.4.1;Autopista del sol, kilometro 98 San Antonio, Chile;1;0;1;0;Colision de dos vehiculos;13:59:00;21;45;-34;-72;R-1/H-3
2021-12-04 00:00:00;13:30:00;13:40:00;10.4.1;Ruta 78, kilometro 108 San Antonio, Chile;0;0;1;0;Colision de dos vehiculos;13:59:00;10;19;-33,6691757;-71,1312406;H-3
2021-12-04 00:00:00;23:51:00;00:10:00;10.1;Autopista del sol, kilometro 94 San Antonio, Chile;0;1;0;0;Automovil consumido totalmente;00:29:00;19;19;-33,6691757;-71,1312406;B-2
2021-12-05 00:00:00;12:34:00;12:48:00;10.6.1;Jorge Ancora N. 942 Bellavista San Antonio, Chile;0;0;1;0;Liberacion de GLP desde cilindro de 11 kilos, mala instalacion de valvula;13:21:00;14;33;-33,5922807;-71,6055123;H-3
2021-12-07 00:00:00;14:43:00;15:15:00;10.2.1;Juana Dip, Ginebra San Antonio, Chile;0;1;1;0;Quema de pastizal, 3 hectareas aprox.;16:13:00;32;58;-33,5922807;-71,6055123;B-2/BT-3
2021-12-07 00:00:00;17:00:00;17:16:00;10.4.3;Acceso al puerto San Antonio, Chile;1;0;1;0;Colision multiple, de 3 camiones;17:54:00;16;38;-33,6029816;-71,6038789;R-1/B-3
2021-12-08 00:00:00;03:30:00;03:37:00;10.4.1;Altura de cruce de Cartagena San Antonio, Chile;1;1;0;0;Desbarrancamiento de vehiculo menor;03:55:00;7;18;-33,5580739;-71,5714404;R-1/B-2
2021-12-08 00:00:00;08:08:00;08:15:00;10.2.1;Aromos, altura Ex supermercados Tottus San Antonio, Chile;0;0;1;0;Quema de pastizal, 3 metros cuadrados aprox.;08:23:00;7;8;-33,5911073;-71,6133929;B-3
2021-12-08 00:00:00;14:55:00;15:03:00;10.2.1;Final de bruselas, Bellavista San Antonio, Chile;0;1;0;0;Quema de pastizal, 50 metros cuadrados aprox.;15:36:00;8;33;-33,5688546;-71,6044623;B-2
2021-12-08 00:00:00;18:23:00;19:02:00;10.5;Vertedero ilegal, Bellavista San Antonio, Chile;0;1;1;0;Quema de basura, humo toxico;20:36:00;39;94;-33,561435;-71,5820291;B-2/BT-3/Z-0
2021-12-08 00:00:00;21:52:00;22:05:00;10.6.1;Las alpacas N. 1511 con Aromos San Antonio, Chile;1;0;0;0;Fuerte olor a gas en alcantarillado;22:53:00;13;48;-33,6145528;-71,5986165;B-1
2021-12-09 00:00:00;06:03:00;06:12:00;10.0;Napoles N. 1475 San Antonio, Chile;1;1;0;0;Principio de incendio compartimental, dormitorio segundo piso;06:22:00;9;10;-33,5922807;-71,6055123;B-1/B-2
2021-12-09 00:00:00;10:11:00;10:22:00;10.2.1;Costado de feria mayorista, Bellavista San Antonio, Chile;0;1;0;0;Pequeña extension de quema de pasto y basura;10:35:00;11;13;-33,5922807;-71,6055123;B-2
2021-12-09 00:00:00;16:18:00;16:23:00;10.0;Libertad con Brockman San Antonio, Chile;1;1;0;0;Incendio de casa habitacion de dos pisos, 90% consumida;16:38:00;5;15;-33,5972305;-71,6056107;B-1/B-2/B-3/B-4/Q-2
2021-12-09 00:00:00;23:46:00;00:03:00;10.5;Vertedero ilegal, Bellavista San Antonio, Chile;0;0;1;0;Rebrote de pequeños focos;00:40:00;17;37;-33,561435;-71,5820291;B-3
2021-12-10 00:00:00;09:14:00;09:23:00;10.4.1;Sector lo Gallardo San Antonio, Chile;1;0;0;1;Colision de dos vehiculos menores, 2 lesionados;10:03:00;9;40;-33,630096;-71,5981266;R-1/B-4
2021-12-10 00:00:00;17:34:00;17:53:00;10.5;Vertedero ilegal, Bellavista San Antonio, Chile;0;0;1;0;Rebrote de pequeños focos;18:56:00;19;63;-33,561435;-71,5820291;B-3
2021-12-10 00:00:00;23:02:00;23:25:00;10.5;Vertedero ilegal, Bellavista San Antonio, Chile;0;0;1;0;Rebrote de pequeños focos;23:07:00;23;1422;-33,561435;-71,5820291;B-3
2021-12-10 00:00:00;23:58:00;00:04:00;10.0;Luis Gonzalez, brisas del mar San Antonio, Chile;1;1;0;0;Incendio multicompartimental, casa habitacion;00:39:00;6;35;-33,5926593;-71,6019134;B-1/B-2
2021-12-11 00:00:00;14:31:00;14:50:00;10.5;Vertedero ilegal, Bellavista San Antonio, Chile;0;0;1;0;Incendio de pequeña extension, basura;16:29:00;19;99;-33,561435;-71,5820291;B-3
2021-12-11 00:00:00;17:47:00;17:49:00;10.7;Centenario S/N San Antonio, Chile;0;1;0;0;Corte de cable de tendido electrico;18:19:00;2;30;-33,5791403;-71,6077543;B-2
2021-12-12 00:00:00;06:20:00;06:25:00;10.4.1;Domingo Fernandez Concha con Caupolican San Antonio, Chile;1;1;0;0;Colision de dos vehiculos menores, se trabaja en extricacion;06:57:00;5;32;-33,5847324;-71,6071464;R-1/B-2
2021-12-12 00:00:00;12:07:00;12:24:00;10.4.1;Camino a Cuncumen San Antonio, Chile;1;0;0;1;Volcamiento de vehiculo menor, 1 lesionado;13:58:00;17;94;-33,7353555;-71,421944;R-1/B-4
2021-12-12 00:00:00;14:17:00;14:29:00;10.4.1;Autopista del sol, kilometro 95 San Antonio, Chile;1;1;0;0;Volcamiento de vehiculo menor;15:49:00;12;80;-34;-72;R-1/B-2
2021-12-12 00:00:00;15:05:00;15:18:00;10.12X10.2.2;Aeródromo Santo Domingo San Antonio, Chile;0;0;0;1;Apoyo CB de Santo Domingo;16:36:00;13;78;-33,6563301;-71,6146765;B-4
2021-12-12 00:00:00;18:38:00;18:49:00;10.2.2;San Juan, frente a jumbito San Antonio, Chile;0;0;0;1;Corte y caida de tendido electrico, provoco incendio forestal;19:59:00;11;70;-33,6230592;-71,6059579;B-4/BF-4
2021-12-12 00:00:00;07:54:00;08:02:00;10.2.1;Centenario con Av. Barros Luco San Antonio, Chile;1;0;0;0;Quema de pasto y basura, pequeña extension;08:09:00;8;7;-33,5812247;-71,6134395;B-1
2021-12-13 00:00:00;17:22:00;18:48:00;10.12X10.2.2;Apoyo a CB de Algarrobo San Antonio, Chile;0;0;1;1;Apoyo CB de Algarrobo;22:49:00;86;241;-33,3647762;-71,6705534;BT-3
2021-12-13 00:00:00;21:07:00;21:10:00;10.8;Gregorio Mira S/N San Antonio, Chile;0;1;0;0;Quema de pequeña estension de pasto;21:12:00;3;2;-33,5805056;-71,6087086;B-2
2021-12-13 00:00:00;23:58:00;00:28:00;10.1;Autopista del Sol, Leyda San Antonio, Chile;0;0;0;1;Vehiculo incendiado, controlado por dueño;00:44:00;30;16;-33,6118029;-71,4466792;B-4
2021-12-14 00:00:00;09:58:00;10:03:00;10.0;Gabriela Mistral con Av. Bernando Ohiggins San Antonio, Chile;1;1;1;1;Bodega incendiada en su totalidad;16:57:00;5;414;-33,4392484;-70,6397805;B-1/B-2/B-3/B-4/RX-1/Q-2/BT-3
2021-12-14 00:00:00;13:26:00;13:34:00;10.2.2;San Juan S/N San Antonio, Chile;0;0;0;1;Incendio forestal;14:27:00;8;53;-33,6360748;-71,5838969;B-4
2021-12-14 00:00:00;17:07:00;17:14:00;10.5;Gabriela Mistral con Av. Bernando Ohiggins San Antonio, Chile;0;0;1;0;Problema con acido de baterias;18:14:00;7;60;-33,4392484;-70,6397805;B-3
2021-12-14 00:00:00;19:54:00;19:58:00;10.8;Gabriela Mistral con Av. Bernando Ohiggins San Antonio, Chile;0;0;1;0;Rebrote de incendio de bodega;20:40:00;4;42;-33,4392484;-70,6397805;B-3
2021-12-14 00:00:00;20:39:00;20:55:00;10.2.1;Ginebra con los laureles San Antonio, Chile;0;0;0;1;Quema de pasto y basura;21:09:00;16;14;-33,6104657;-71,6012861;B-4
